,userId,user_group,coherence
136,21725,MDUG,19.461743960146247
137,108413,MEUG,22.943292806661102
138,22023,MEUG,22.781103961329347
139,32063,HDUG,21.008796013936713
140,88964,MEUG,23.020918757880104
141,39415,HDUG,15.663303324512244
142,69709,HEUG,24.558089694155957
143,95055,HDUG,20.346176839928113
144,47644,HDUG,20.00670830069354
145,90945,MEUG,22.59544346745426
146,69131,LDUG,17.704703195323525
147,62927,LDUG,22.113276191213156
148,59738,HDUG,8.213670109803891
149,77250,LDUG,19.292774050086383
150,34072,HEUG,22.27214845654347
151,100158,HEUG,25.136758157005474
152,152378,HEUG,27.35687797289482
153,36855,HDUG,20.48915703326506
154,95105,LDUG,21.7081931871661
155,129072,MDUG,20.814708884388203
156,65554,HEUG,24.395239987242967
157,31720,HDUG,17.312402956097294
158,141260,HDUG,19.708642757456612
159,13048,HEUG,21.939223776353398
160,39345,LEUG,25.795012496276364
161,32808,HDUG,18.121029518900677
162,20653,HEUG,23.62315815253629
163,77236,HDUG,20.06737948944477
164,150562,HEUG,24.23389974512453
165,91639,HEUG,21.781767325123827
166,133027,HEUG,22.178025179853623
167,66972,HEUG,22.17915724824271
168,110243,HDUG,6.474300414002643
169,157600,LEUG,25.802876424986508
170,42433,LEUG,25.18186528695302
171,9733,MDUG,21.421267427970232
172,34370,HDUG,18.54872140929234
173,19971,HDUG,17.589678685607097
174,65204,LDUG,19.771300609996747
175,85821,HEUG,22.792035086911454
176,98243,MDUG,18.370293407871756
177,86281,MDUG,19.960558972011732
178,1507,LDUG,21.650742302180525
179,152559,HDUG,18.266472405855946
180,107686,MEUG,22.945339016221308
181,79481,MEUG,23.913832595489218
182,126875,HDUG,20.560222366138923
183,151662,LDUG,17.508643532179654
184,143256,MEUG,24.6509662828887
185,119668,LDUG,22.505281490235962
186,7823,LDUG,19.22664508113196
187,132917,MEUG,26.61531668580108
188,129100,MEUG,26.421603819500895
189,30417,HEUG,22.319290879036505
190,78982,HDUG,17.418989473237772
191,86395,MEUG,22.515691748101887
192,25400,LDUG,12.680917409676438
193,26031,HDUG,18.943567983395752
194,24887,HEUG,22.72039618550661
195,101526,HDUG,16.75129375872279
196,86714,MEUG,22.707701674394258
197,85215,MEUG,22.89656094010537
198,5119,HEUG,23.429338547743118
199,104064,HEUG,23.478046732236955
200,157735,HEUG,22.686381244084473
201,142962,HEUG,23.626110526971335
202,20515,MDUG,17.094371217211624
203,37448,HDUG,18.390356078013703
204,77333,LDUG,18.836122127508304
205,39580,MEUG,23.194250943532882
206,158613,LEUG,25.29662164413456
207,102114,HDUG,19.81020460115005
208,111138,LDUG,21.788579044074037
209,12629,LEUG,23.20845819765769
210,17008,HEUG,22.118557395347256
211,69476,MEUG,25.272876597166746
212,149615,MDUG,21.22654310762797
213,61613,HDUG,20.492158769541017
214,66973,MEUG,25.514599642064756
215,106444,HEUG,23.39213870776442
216,51672,LEUG,24.124103685181048
217,111034,HDUG,11.509941732750073
218,144809,LEUG,22.90896592338537
219,70176,HEUG,23.80773094884688
220,147912,MEUG,24.53043729392073
221,3046,HDUG,21.098268374225917
222,106730,HDUG,18.71015541734586
223,155638,HDUG,20.83642588207859
224,85236,LEUG,25.928252132858624
225,161342,HDUG,19.998659856162504
226,73670,HDUG,20.98273692529698
227,86452,MDUG,7.4706937677719765
228,18277,HEUG,22.51072921581093
229,143296,MEUG,27.27575189683372
230,30472,MEUG,23.389622699353254
231,85901,HEUG,24.079212873303714
232,51674,HDUG,21.03750510106467
233,76860,HDUG,19.430622119734018
234,13410,HDUG,20.57342193459452
235,6462,HEUG,24.80362329999775
236,138508,HDUG,16.77202192316049
237,131809,HDUG,19.200204652195495
238,63156,LDUG,18.12652509221077
239,154980,LEUG,22.993978188820286
240,26621,HEUG,24.02763871351081
241,95422,LEUG,25.667047471760345
242,65236,HDUG,20.79295159878733
243,67286,MDUG,18.29068560674633
244,98430,LEUG,24.808491068076627
245,157375,MEUG,22.344633162303356
246,154484,HDUG,19.997442677468044
247,83094,HDUG,15.487906541375342
248,15657,MEUG,23.48421963857148
249,69523,HDUG,17.957537677572205
250,8773,HEUG,24.744623334429207
251,2243,LEUG,23.298365259572467
252,147232,HDUG,18.601315492865577
253,138804,HDUG,19.721218381280316
254,25034,MEUG,24.51592899252436
255,107798,HEUG,23.578249952046637
256,21251,LEUG,25.814965012245676
257,135387,HDUG,18.598607930651326
258,7657,HDUG,20.90412626060537
259,37461,HEUG,23.199754220478734
260,23830,LDUG,20.286004263930664
261,92056,HDUG,19.67820337479789
262,40849,LDUG,18.248010085904006
263,58535,HEUG,24.591961255025097
264,157852,MDUG,18.44398156108399
265,58297,LEUG,25.81194714048164
266,21632,HEUG,27.24724405127897
267,129750,MDUG,22.203387888699275
268,148746,HEUG,25.160382098237896
269,80368,MDUG,18.30103182464755
270,65538,HDUG,6.31999463169745
271,72486,MDUG,18.203792919067283
272,67074,HEUG,22.427922373240598
273,92435,HDUG,20.38728709984023
274,112323,LDUG,17.989012412686396
275,6243,LDUG,16.846796218221037
276,63833,MDUG,20.75066403333922
277,45396,LEUG,26.967602052833534
278,847,HDUG,19.839110173286716
279,16537,MEUG,25.500102205973167
280,162074,LEUG,23.847948383601054
281,5842,LEUG,23.553237483547328
282,8986,HEUG,25.421738626888136
283,153222,MDUG,19.38355359866143
284,93039,MDUG,20.369775686843077
285,29844,LEUG,28.004554743333
286,106680,LDUG,21.743263172800518
287,59418,HDUG,10.969648676908644
288,133514,HEUG,23.212887724652873
289,16774,HDUG,20.699568949701256
290,30053,HEUG,26.25455529816639
291,31199,MDUG,18.576264584512366
292,85135,MEUG,22.307441359916425
293,88850,MEUG,22.41282627264704
294,81403,HEUG,21.963701759440255
295,82365,MDUG,18.404530814742497
296,90812,HEUG,21.646120485138894
297,57334,LDUG,22.433250803256648
298,44079,LDUG,20.25187483547477
299,39392,MEUG,23.410927788705713
300,76369,MDUG,19.555859464934173
301,108989,HEUG,22.122121440767103
302,22529,LDUG,21.425146670163823
303,3992,MEUG,28.35906703927425
304,94937,HDUG,16.036840180251758
305,42702,HEUG,24.015592158084385
306,133785,LDUG,18.529563767312208
307,10005,MEUG,24.915085459193595
308,38381,LEUG,23.073516036514764
309,147413,MDUG,21.02640611215054
310,44271,HEUG,24.369858484370713
311,53669,LEUG,23.425921277268692
312,19126,LEUG,23.65293458971651
313,53136,HEUG,23.338921575069573
314,34819,LEUG,22.87298698803437
315,21936,LDUG,19.028699279270125
316,149340,HEUG,21.91629994404627
317,16247,MDUG,21.391425540027917
318,123159,MEUG,22.544544177024047
319,122383,MDUG,16.785329953180355
320,54232,HEUG,22.476276344517384
321,117519,LDUG,21.040883920453368
322,68002,HEUG,24.31024212754757
323,102807,HEUG,24.627124973347833
324,148906,HDUG,20.715328229181697
325,29342,HDUG,18.20488737279518
326,139912,LDUG,15.032311568318672
327,9633,LEUG,25.447386310964962
328,63472,HEUG,26.65335399114005
329,127706,HDUG,7.470008374335631
330,161898,LDUG,21.087104467734353
331,154136,HDUG,19.82019890646793
332,30454,LDUG,18.319722037057215
333,88880,MDUG,6.6736421153087635
334,11323,HEUG,21.690286159576086
335,142758,HDUG,18.870643104642053
336,82931,HEUG,23.088913377167067
337,140303,MDUG,21.703580345706577
338,87670,HEUG,23.266514165151463
339,24549,HDUG,20.485400260351838
340,154496,HEUG,22.25720958605899
341,101573,HEUG,22.635448204447414
342,2938,HDUG,20.131371095752097
343,110752,MEUG,23.76381057418864
344,150549,HEUG,23.39351204299252
345,2213,MDUG,20.620594586905547
346,71533,HEUG,23.508420746278112
347,97286,MEUG,23.085836510790433
348,26026,MDUG,21.157631131020445
349,158275,MDUG,21.966188668241625
350,68397,MEUG,25.198974196188402
351,58189,HEUG,26.02014874698364
352,104612,HEUG,21.47957378606765
353,86340,HEUG,23.012079140335686
354,51200,HDUG,20.282034553451094
355,84824,HEUG,25.441651860795826
356,27950,MEUG,24.016839215943985
357,145427,LEUG,22.86482902024085
358,109481,MDUG,18.373581275822563
359,69803,MEUG,23.887197840551696
360,140665,LEUG,24.43286186997499
361,1833,HEUG,25.13806076008084
362,19107,HEUG,21.486645395452854
363,4250,LDUG,19.286289223462923
364,86457,MDUG,20.54167800589868
365,85034,HDUG,18.604507604131726
366,118706,LEUG,25.131147789731195
367,21413,MEUG,23.410394358698007
368,11952,HDUG,18.40115637790522
369,141575,MDUG,5.1339802705674975
370,76126,LDUG,22.106750970048815
371,82836,HDUG,20.279469243172294
372,62609,LEUG,23.013843346725086
373,14583,HDUG,21.02894792411127
374,11610,HDUG,21.37806060461687
375,145666,HEUG,23.96678232622929
376,23614,HDUG,19.179727515826954
377,80735,LDUG,20.722331815895913
378,67192,HDUG,19.5509626260835
379,23378,MEUG,23.908067962369767
380,6917,HEUG,21.514967605067024
381,129440,HEUG,31.947389655767015
382,4377,HEUG,26.427877195458645
383,22508,HEUG,22.966260034364847
384,107876,MDUG,17.585897091794827
385,68338,HEUG,25.273297397328964
386,85179,HEUG,22.049608069633184
387,50022,MDUG,18.321977697244265
388,46629,LDUG,21.80372597356151
389,98349,LDUG,21.549411474338726
390,28990,HEUG,24.75170581054984
391,137841,MEUG,23.448512947172166
392,20540,LEUG,29.227080673389214
393,57068,LDUG,22.5397640707073
394,97180,HDUG,20.240164054118125
395,115008,LEUG,27.003739064875653
396,88046,HEUG,23.119841326139348
397,134329,HDUG,21.273497802394722
398,55386,MEUG,26.953792618132024
399,27443,MDUG,21.505183799034036
400,31658,LEUG,25.307821915773328
401,128794,LEUG,23.797543615026793
402,4668,HEUG,22.97783908690484
403,127828,LEUG,25.955349633945087
404,126335,LEUG,25.30572366599718
405,147914,LEUG,23.51825557991692
406,160809,HDUG,11.819641894868756
407,109474,HDUG,17.052589671357595
408,42629,MDUG,18.529791485204793
409,106435,MDUG,20.264160919891058
410,89457,HEUG,25.434217537292387
411,138362,HEUG,24.553484738678886
412,148249,HEUG,24.729225103030224
413,35414,LDUG,22.189994626728403
414,109842,HDUG,8.062671316977738
415,11870,MDUG,20.33532669033323
416,92844,LDUG,19.314388016250376
417,66501,LEUG,29.853886865496214
418,134366,HDUG,4.213458295950719
419,67699,MEUG,24.167760894982997
420,159661,LDUG,5.362588620249096
421,132881,HDUG,20.48617183213607
422,117524,HDUG,17.059037075274887
423,120067,MDUG,21.07288285648688
424,24092,HDUG,20.86075709738913
425,154545,LEUG,26.021319740211435
426,10760,HEUG,24.04930787897038
427,94154,HDUG,18.76741152789991
428,55541,MEUG,22.85103805817815
429,68574,MDUG,9.718426948356255
430,158686,HEUG,21.684520416006567
431,68649,HEUG,22.180837258761684
432,100813,MDUG,18.988346762857994
433,7856,LEUG,25.35132092069232
434,155825,LDUG,22.090535476576914
435,64922,MDUG,20.457362189968546
436,1436,HEUG,21.480344098213884
437,59989,MEUG,24.391057001516838
438,73269,LEUG,28.053060418613565
439,44968,HDUG,19.315535340272696
440,45597,MEUG,22.678696944562855
441,46514,HEUG,22.095869879314513
442,45376,LDUG,22.153072468999177
443,32855,HDUG,15.401900466531258
444,91163,HEUG,22.5643177911084
445,16552,HDUG,20.740580021820858
446,131429,HDUG,18.882999316647176
447,18580,HEUG,22.27715542388168
448,79931,MEUG,24.347983356959492
449,5483,MEUG,25.809284252802197
450,82575,LDUG,20.920679792694195
451,102513,LDUG,20.92332195820348
452,130774,LDUG,22.455072376561514
453,95470,MDUG,20.727637057689886
454,113720,LDUG,21.640621110965405
455,46927,MDUG,19.327667473302697
456,65791,HEUG,24.062382815836003
457,73968,LDUG,21.2382870513609
458,36278,LEUG,26.946057221862343
459,142700,HEUG,23.56408835339707
460,62761,HDUG,19.25558913643789
461,161958,LDUG,22.53729076841878
462,92379,HEUG,23.589677518306353
463,46167,LDUG,21.641460331538415
464,97986,HEUG,23.66050594424434
465,66904,LEUG,25.16831636920872
466,46053,HDUG,17.416876605677945
467,142427,LEUG,25.059293509051628
468,5283,MEUG,26.711946828567726
469,126477,HEUG,24.23531746072969
470,113178,MEUG,25.521700400395453
471,123182,LEUG,24.185734719833295
472,12366,MDUG,20.164006695216578
473,94026,HDUG,19.525913471809584
474,115160,MDUG,19.257151186819954
475,94712,MDUG,22.199066596485153
476,90691,HEUG,21.427233531136114
477,155742,LEUG,26.736151732720458
478,20169,HEUG,23.602548609386513
479,93424,HDUG,19.966491279635317
480,150877,MEUG,22.684755469559917
481,137050,LDUG,22.178064474426797
482,70749,LDUG,18.90015362262946
483,55104,LEUG,27.612050787480452
484,23135,HEUG,21.42075274020122
485,146872,LDUG,7.389984422011062
486,114414,LEUG,24.1896304637376
487,161437,HEUG,25.564201237533478
488,63023,HEUG,22.347329239358874
489,154189,HDUG,20.014701709918576
490,130333,HDUG,15.289385022977553
491,22101,HEUG,24.92934345181163
492,144901,LEUG,23.115652709022775
493,67454,HEUG,22.530298925589868
494,100595,MEUG,23.733657559218695
495,95754,MEUG,23.52402222366331
496,85911,MEUG,23.904975214695387
497,68642,HDUG,7.515364464409682
498,83145,MEUG,27.779621706897345
499,4206,HDUG,15.303150078429024
500,144766,LDUG,8.292279769873344
501,58461,MDUG,15.338764646325679
502,150389,MDUG,14.85937848192195
503,50774,MEUG,25.563821375467917
504,56235,HEUG,23.949311234798476
505,152934,HEUG,23.59396743024265
506,156997,LDUG,19.900177333925548
507,4554,MDUG,21.28387563500865
508,4401,HEUG,26.916783313522153
509,103984,LDUG,21.591982250845582
510,13989,MDUG,20.63591208381622
511,82213,HDUG,20.62399213239047
512,139913,HEUG,24.10840938421271
513,160271,HDUG,21.386580651089357
514,47343,LDUG,15.87010143646082
515,77896,HDUG,12.481477069809989
516,120985,HDUG,18.382590805660495
517,113264,HEUG,24.23147741871946
518,27305,HEUG,22.49265725131179
519,158684,MDUG,20.61585574194412
520,47356,LDUG,20.265675859714328
521,130659,LEUG,22.782337216028886
522,80518,LDUG,19.541327958441844
523,76531,HDUG,21.323424276842477
524,42746,HDUG,20.52459756248149
525,148881,HDUG,21.067278243073346
526,42926,HEUG,23.30958244552308
527,64535,MDUG,18.38448954598329
528,139136,MDUG,22.275365407153462
529,117651,HDUG,19.852054823400568
530,125926,HEUG,22.69120653135834
531,29021,HDUG,21.35963716066324
532,93638,LEUG,23.255888169214984
533,115316,HDUG,18.231660239900762
534,12167,HDUG,18.562779623078114
535,31158,MDUG,19.424682499435736
536,19238,LDUG,21.77436694719976
537,63326,MEUG,24.007171955425907
538,123390,LDUG,20.195480302594937
539,100359,LDUG,19.095862602989946
540,129049,LDUG,16.45264923889654
541,141925,LDUG,18.205614616708615
542,115220,LDUG,18.713323196356225
543,18976,MDUG,7.476546383840368
544,57487,LEUG,22.65683426313812
545,112000,HEUG,23.115803902744886
546,60837,MEUG,22.518579864682867
547,56553,MDUG,21.09926687192587
548,109750,HDUG,9.427227296915664
549,144793,LEUG,25.085332848192504
550,154934,MEUG,26.575213201108436
551,102559,LEUG,25.37680372942651
552,99102,LDUG,15.836105063074513
553,102100,MDUG,20.215672369254335
554,78203,HEUG,24.91806141042821
555,11708,MEUG,24.530521169068887
556,106481,HDUG,20.31108818486625
557,109275,LEUG,26.141571609929006
558,74594,MEUG,23.943863749778156
559,105473,HDUG,19.460069518985623
560,101405,LDUG,22.329120511472844
561,118516,LDUG,4.110191456564568
562,115968,HEUG,25.931513923782507
563,132261,MDUG,19.65585297613142
564,137298,HDUG,9.675132494495935
565,78713,HDUG,20.235293374412468
566,139171,LEUG,24.71951891959272
567,56483,HEUG,22.646698072059223
568,2778,HDUG,21.165931304710043
569,49558,HDUG,20.312502300644848
570,80407,HDUG,19.918690188453986
571,14350,LEUG,23.172642697227275
572,151801,LEUG,22.7748004480948
573,32009,LEUG,26.758244669605453
574,135632,HDUG,19.528278314512967
575,81760,MEUG,24.31684847372247
576,29104,HDUG,21.37320071587231
577,76537,LDUG,22.546154458574655
578,108256,MEUG,22.737314966206267
579,128963,HDUG,18.129225074530606
580,93186,LDUG,21.597364012689113
581,100679,LEUG,23.51370497787016
582,157822,HEUG,23.97497521569457
583,25003,MEUG,22.44123362906649
584,150713,HEUG,21.56717959915575
585,78870,HDUG,20.002368432419587
586,35744,LEUG,23.267189712335075
587,107599,MEUG,23.838132167983094
588,58906,LEUG,23.645740455384537
589,79689,HEUG,23.84965533905768
590,94537,HDUG,9.582097439161728
591,27332,HDUG,20.681277889253174
592,78638,MDUG,19.7304451533385
593,72265,HDUG,21.342597615637715
594,9835,HDUG,17.14942987407813
595,123262,HEUG,23.29629782588814
596,131818,MEUG,24.096538071161564
597,129443,MEUG,24.23306736895865
598,25364,MDUG,20.27971238791611
599,80170,HEUG,23.045709545671052
600,42601,LDUG,19.605298934536567
601,142548,LEUG,28.043616225028174
602,100159,LDUG,22.136858086511392
603,75107,LDUG,22.343233791790638
604,17962,LDUG,20.23776022621846
605,145442,HDUG,16.920877710526362
606,98183,MDUG,19.04124407796782
607,136013,HDUG,20.659893064296952
608,143716,LEUG,24.308574412482525
609,24174,HDUG,20.502062190553296
610,68576,LEUG,25.583826913121225
611,49918,LEUG,22.989260643024643
612,148068,MEUG,23.90292368416959
613,32064,HDUG,8.168515279545083
614,19197,LDUG,19.735853254322173
615,45083,HDUG,21.289999980522282
616,57971,HDUG,19.776716181507744
617,153196,MEUG,22.668898506230498
618,54453,MDUG,18.740558983219213
619,130190,MEUG,22.57640588434165
620,134401,HDUG,18.785852039939464
621,63831,MEUG,22.375960759977435
622,8287,HDUG,20.531867759517596
623,76526,HEUG,25.954983220295386
624,141938,HDUG,16.023538551852205
625,17775,HDUG,16.998015882364257
626,131368,HDUG,19.03976345812351
627,47400,MEUG,22.58267833840579
628,11773,MDUG,20.465551978403585
629,146606,LDUG,21.718678242495788
630,142929,HEUG,26.263359375287003
631,59039,LEUG,26.82914329696906
632,86011,LDUG,19.456104093780947
633,13533,HDUG,7.486220948995652
634,133719,LEUG,26.86303957467598
635,107693,HDUG,5.63028009978486
636,119692,LEUG,25.24637459119733
637,147662,HDUG,19.891268501275448
638,47547,MDUG,7.036156399919933
639,157905,LEUG,24.836542724455
640,5426,MDUG,17.8301655752282
641,154154,HDUG,20.235275503690673
642,76962,LDUG,20.7133446580848
643,55909,HDUG,8.257903545784135
644,30082,HEUG,22.594441321748857
645,136187,MDUG,18.631995018321916
646,66228,LDUG,21.793809108276438
647,13725,LDUG,19.751460280790205
648,18965,HEUG,21.395559483040476
649,61424,HDUG,20.01541022748327
650,86192,HEUG,23.78335539796273
651,82984,HEUG,23.495203538500753
652,147199,MEUG,25.285713108028247
653,132744,MEUG,23.392674571002928
654,139087,MEUG,27.307949099604684
655,94144,HDUG,20.06171890656178
656,108527,LEUG,25.9033358703251
657,49167,LEUG,24.616416233492355
658,106024,HDUG,19.912414900229372
659,16777,LDUG,20.750722006150983
660,156310,HDUG,21.37810381161165
661,155503,MDUG,19.1065126043774
662,142214,HEUG,25.958871944329108
663,56745,MDUG,20.78265796995876
664,68333,HDUG,20.761930209517704
665,19050,MEUG,23.649514685042714
666,103659,HEUG,22.262261448815178
667,85687,LDUG,21.26367052320859
668,141613,LDUG,20.16277656605757
669,131805,MDUG,21.50008634973917
670,161943,LDUG,18.718587169928586
671,144448,MDUG,21.089741715844
672,92172,LDUG,21.114138140877948
673,88988,MEUG,24.04594307598949
674,65392,HDUG,21.34663020712695
675,97452,HDUG,17.667837111112018
676,43051,LEUG,24.91855988367519
677,145872,HEUG,22.08762847755657
678,69894,HDUG,20.09169222447611
679,90122,MDUG,16.808643640165716
680,28627,HEUG,23.814649165791426
681,105776,MEUG,23.72674338612031
682,110848,HDUG,19.820744425556363
683,23292,MDUG,21.832664687679628
684,76561,MEUG,28.19868738312686
685,11168,LEUG,24.357745509799447
686,2640,MDUG,21.76710617642287
687,99695,MDUG,22.196681068832877
688,33668,LEUG,23.117395280896535
689,153070,HEUG,27.854223201327684
690,104182,LEUG,22.757750198961876
691,31002,HDUG,20.62812493324313
692,144018,HDUG,20.33819434107511
693,161157,HDUG,17.897117328344514
694,141005,MEUG,23.29236565448744
695,72879,LEUG,25.187615104601363
696,114152,MEUG,23.581242012917777
697,65898,MEUG,22.54044875224108
698,82408,LEUG,22.728707103790246
699,86339,HDUG,19.739553223504725
700,16020,MDUG,21.975796348823906
701,56969,HEUG,25.1327474953411
702,109855,HEUG,22.397259686410653
703,116904,HDUG,16.294713938800626
704,125150,LEUG,22.735909534410997
705,63867,MEUG,22.77197027179679
706,54450,MEUG,27.76979318287613
707,25205,MDUG,21.626371456864106
708,62908,MEUG,23.536300970042465
709,94985,MDUG,19.603647549553795
710,89965,HEUG,24.654165772811975
711,30920,HEUG,22.26318411118108
712,18526,HEUG,24.278203064616267
713,79829,HDUG,18.625847653066963
714,79381,HDUG,18.65933963454491
715,53798,HEUG,22.879345216399507
716,345,MEUG,22.706154867177087
717,90872,LEUG,23.108809336760526
718,93889,HDUG,9.206342007860247
719,37002,LEUG,25.390386503136508
720,50777,LEUG,23.124857481692622
721,15088,LDUG,18.086260456929704
722,61223,MDUG,19.787148560220363
723,132922,HEUG,25.10377348104488
724,30217,HDUG,18.54813012897766
725,152637,MEUG,26.27808264802177
726,147874,HDUG,20.1019538064696
727,56141,LDUG,5.179380232586634
728,93117,LEUG,24.32616675116234
729,58473,HEUG,22.765885198519825
730,20304,MEUG,22.900561351744262
731,146591,LEUG,25.104416523130975
732,88947,MDUG,21.565946759185813
733,3754,HDUG,18.738502846780452
734,63528,HEUG,23.818042429521576
735,135107,MEUG,24.704554317884533
736,151987,MDUG,19.771938369192302
737,64089,LDUG,19.895004410991394
738,98400,MDUG,8.287333975602373
739,3182,MEUG,25.51450988109436
740,106080,LEUG,24.118370963123837
741,30107,MEUG,22.919447142384644
742,69424,HEUG,22.52553302308205
743,127260,LEUG,23.211495881181214
744,33263,LEUG,29.71165721504286
745,102716,HDUG,19.283191661453596
746,805,HEUG,27.923614745846752
747,124767,HEUG,25.367307365170795
748,66657,HDUG,19.624353080710097
749,18017,MEUG,22.978550690401104
750,42514,HEUG,22.493369757137977
751,19079,MEUG,27.244459785089084
752,123142,MDUG,22.170208829846416
753,128690,LEUG,28.537772261651128
754,40778,LEUG,25.97234312561001
755,67141,LDUG,20.897344491589713
756,97843,MDUG,21.830488873725105
757,91560,HEUG,23.368335649004443
758,67306,LEUG,24.42319212611788
759,48453,HDUG,18.3551195589693
760,25082,HEUG,21.55450891386205
761,139757,MDUG,18.43328134264872
762,96397,LDUG,18.666994629616614
763,162210,MDUG,21.636683373088015
764,78907,MEUG,23.9575383691501
765,82970,LEUG,24.69105586515408
766,43029,LEUG,25.576703447444153
767,85963,MEUG,24.802869832015826
768,79086,MEUG,25.329659103620333
769,152091,MDUG,21.92388620181334
770,130092,HDUG,17.438501883722655
771,95474,HEUG,23.594992480462647
772,137619,LEUG,28.60430759306581
773,111504,MDUG,20.86443402579372
774,153718,MDUG,6.44109954666527
775,158804,HEUG,22.6136980684668
